AgentID,ArrivingTime,Latitude,Longitude,Distance
0,2009-03-31 03:57:31,40.00973462650601,116.32257528915665,1062
0,2009-03-31 04:28:11,40.00085497260274,116.32629950684932,1035
0,2009-03-31 09:00:45,40.010459499999996,116.32418379411764,1081
0,2009-03-31 09:49:20,39.99097215624999,116.31651553124999,2260
0,2009-04-01 05:22:12,40.00098344554455,116.32668728712868,1410
0,2009-04-01 09:17:28,40.00658365306122,116.31713569387753,1025
0,2009-04-01 09:42:03,40.00759711510789,116.31993684892088,264
0,2009-04-02 06:07:32,39.99998395081967,116.32695900000002,1036
0,2009-04-02 09:54:31,40.0104391460674,116.32245986516851,1222
0,2009-04-02 11:52:20,40.00782503623191,116.31935726086958,392
0,2009-04-03 01:27:53,40.00767176086956,116.31970604347825,34
0,2009-04-03 04:09:51,40.006418424242426,116.32541754545451,507
0,2009-04-03 05:30:50,40.009826098445586,116.31515641450777,954
0,2009-04-03 06:00:45,39.9992538153846,116.32714307692308,1557
0,2009-04-03 10:27:50,40.00970464419475,116.31521773782775,1543
0,2009-04-03 11:10:05,40.009695644000026,116.31524384000004,2
0,2009-04-03 12:01:55,40.007525369369375,116.31932074324335,423
0,2009-04-03 12:50:20,40.00969945648066,116.31515545411582,429
0,2009-04-04 07:49:39,39.9893573873874,116.27195448648644,4325
0,2009-04-04 10:29:19,39.972101959999996,116.32488908,4910
0,2009-04-04 11:22:49,39.90933940816329,116.40513494104312,9777
0,2009-04-05 08:28:13,39.937205257668715,116.39002280674839,3352
0,2009-04-05 10:06:18,39.94441899130435,116.37565516521735,1466
0,2009-04-06 05:58:36,40.00754370454546,116.31957547727269,8489
0,2009-04-06 07:04:15,40.000241114285714,116.32734874285714,1047
0,2009-04-06 08:10:21,39.99143044444444,116.32762466666668,978
0,2009-04-06 09:53:47,39.992177278260876,116.3267051130435,114
0,2009-04-10 02:26:20,39.99816516393443,116.32686167213116,664
0,2009-04-10 14:03:58,39.99988318181818,116.32689551515152,190
0,2009-04-11 05:44:58,39.99832311000001,116.32150177000001,492
0,2009-04-11 06:24:48,39.999865375000006,116.32659527499997,467
0,2009-04-11 14:13:19,39.99987643902438,116.3270173902439,36
0,2009-04-12 14:10:45,39.9998515531915,116.32691993617026,8
0,2009-04-13 05:21:01,39.996375906250016,116.32146134375,605
0,2009-04-13 05:55:26,39.99899582926829,116.32693424390241,550
0,2009-04-14 06:06:10,39.99973063157895,116.3265389210526,88
0,2009-04-14 10:00:36,40.00866958333334,116.32350716666666,1025
0,2009-04-14 10:37:56,39.998153891025645,116.31949010897445,1216
0,2009-04-14 11:30:56,39.972168124999996,116.33948137500003,3352
0,2009-04-15 08:22:28,39.90903181578947,116.46652707894741,12924
0,2009-04-15 09:28:43,40.00033038271605,116.3271052222222,15642
0,2009-04-16 00:29:26,39.99693143181819,116.32580384090903,393
0,2009-04-16 04:29:39,40.01008097590362,116.32173685542168,1500
0,2009-04-16 04:57:15,39.99993156684495,116.32698769518719,1212
0,2009-04-16 05:18:23,39.995713728070164,116.3256186140351,482
0,2009-04-16 07:49:08,39.998275120689655,116.3268570172414,303
0,2009-04-16 08:51:37,40.005511999999996,116.32520168421051,815
0,2009-04-16 10:13:02,40.007125651933706,116.32067181491706,426
0,2009-04-16 11:42:01,39.99991681249999,116.32655360416668,944
0,2009-04-17 00:36:35,39.997401512396706,116.32541280991732,295
0,2009-04-17 05:13:47,40.00056467441861,116.32702816279068,377
0,2009-04-19 01:14:21,39.971339040000004,116.33854419999997,3390
0,2009-04-19 11:00:27,39.9090022051282,116.46667182051281,12954
0,2009-04-20 01:48:39,40.00029248888889,116.32656219999996,15687
0,2009-04-20 04:36:00,40.00013529166667,116.32686702083335,31
0,2009-04-20 09:47:22,40.00974144262297,116.32212999180321,1140
0,2009-04-20 10:25:37,39.999935474999994,116.32657780000002,1153
0,2009-04-21 00:07:51,40.00038255737703,116.32689178688521,56
0,2009-04-21 04:23:20,40.00093009615384,116.32631369230775,78
0,2009-04-21 10:18:26,40.009577666666665,116.32274733333334,1007
0,2009-04-22 02:45:34,39.99906460784314,116.32699758823529,1222
0,2009-04-22 05:00:05,39.99992265625,116.32687290625003,95
0,2009-04-22 09:55:57,40.0098149736842,116.32279071052632,1152
0,2009-04-23 09:34:18,40.003827208860756,116.3228000316455,664
0,2009-04-24 01:04:37,40.0005781142857,116.32735394285714,530
0,2009-04-24 04:05:02,40.006198625,116.32519482812499,650
0,2009-04-24 05:22:59,40.01004986666666,116.31488155555554,978
0,2009-04-24 06:50:54,39.99134363265306,116.31893710204078,2105
0,2009-04-24 07:57:34,39.99980057777777,116.32657611111111,1143
0,2009-04-24 09:36:30,40.0093876,116.32059686666665,1180
0,2009-04-25 01:25:56,39.939290304347836,116.34875586956522,8146
0,2009-04-25 02:04:41,39.90690473255815,116.41480217441863,6694
0,2009-04-25 03:51:27,39.90243919047618,116.40874061904763,717
0,2009-04-25 04:56:52,39.995513862385344,116.31845588685013,12896
0,2009-04-25 11:23:26,39.972435740740735,116.33874296296297,3093
0,2009-04-26 07:46:20,39.90912527027027,116.46648575675677,12985
0,2009-04-26 08:57:20,39.99946206521739,116.32700730434782,15577
0,2009-04-26 09:35:30,39.99161621621621,116.31792183783779,1166
0,2009-04-27 01:10:40,40.00007736842105,116.32708684210529,1222
0,2009-04-27 03:57:40,40.006219769230775,116.32511382692309,702
0,2009-04-27 05:11:51,40.00989961290323,116.3151100806452,946
0,2009-04-27 06:14:43,40.00074492682927,116.32680691463416,1425
0,2009-04-27 10:31:48,40.0031328125,116.32571631249998,281
0,2009-04-27 12:46:44,40.00763740000001,116.31985946666666,707
0,2009-04-27 22:07:30,40.009671159999996,116.32183495999999,281
0,2009-04-28 05:22:46,39.998908709090905,116.32696903636365,1272
0,2009-04-28 10:12:35,39.994547347826106,116.32687652173911,484
0,2009-04-28 10:57:25,39.999139374999984,116.32727308928575,510
0,2009-04-29 01:30:26,40.000210823529414,116.32704264705882,120
0,2009-04-29 03:32:42,40.01661566666667,116.31837333333334,1966
0,2009-04-29 04:05:37,40.000236054054064,116.32676270270271,1954
0,2009-04-29 05:53:00,39.991360209523805,116.31784384761916,1245
0,2009-04-29 07:02:00,39.99911878124999,116.32689743749998,1157
0,2009-04-29 09:24:42,40.000094744444446,116.32709200000002,109
0,2009-04-29 10:12:47,40.00728063398692,116.32043341830062,979
0,2009-04-29 11:32:27,39.99995767741936,116.32717064516127,996
0,2009-04-30 03:37:22,40.005213002840904,116.31645541193167,1085
0,2009-04-30 05:40:17,39.93980007619048,116.31541939047624,7263
0,2009-04-30 07:54:17,39.93723675000001,116.32271033620695,685
0,2009-04-30 09:56:17,39.95099472183906,116.32902242068963,1620
0,2009-05-01 03:58:13,40.00640885294118,116.32552673529413,6160
0,2009-05-01 06:09:24,40.00983378151261,116.31434663865552,1027
0,2009-05-01 07:57:34,40.00420758011052,116.30438713812158,1055
0,2009-05-01 08:30:34,40.01125286666668,116.30184616410263,811
0,2009-05-01 09:37:34,40.00925430769233,116.32048223076926,1606
0,2009-05-01 10:35:39,39.99126774074074,116.33191970370372,2223
0,2009-05-02 09:21:17,39.92230528333335,116.35168082222224,7841
0,2009-05-02 10:24:22,39.90841255681816,116.36773639204544,2064
0,2009-05-02 10:49:07,39.90799877419356,116.36735270967745,56
0,2009-05-02 11:39:17,39.90786691666666,116.36791702083333,50
0,2009-05-03 06:52:32,40.000145234375,116.32712360937498,10822
0,2009-05-03 09:52:55,40.00749675409834,116.32018368852462,1008
0,2009-05-04 02:37:11,39.99627063235293,116.32128539705882,1250
0,2009-05-04 03:21:04,40.00096744444445,116.32664151111108,693
0,2009-05-04 04:03:35,40.00621399999999,116.32575565306124,587
0,2009-05-04 05:19:55,40.00702682978723,116.32027325531912,476
0,2009-05-04 08:17:27,40.00054332051283,116.32723802564101,933
0,2009-05-05 03:30:47,39.99999438709677,116.32690325806452,67
0,2009-05-05 04:33:43,40.00747461538462,116.31967115384614,1034
0,2009-05-05 08:14:36,40.007558869565216,116.3193127826087,31
0,2009-05-05 08:47:16,40.00088786956521,116.32560543478262,915
0,2009-05-05 09:42:59,40.003671166666656,116.32307493055558,377
0,2009-05-06 13:04:16,40.0001505,116.32695840625,512
0,2009-05-07 02:47:26,39.99901958181818,116.32709959999998,126
0,2009-05-07 03:52:55,40.00033510606061,116.32596803030299,175
0,2009-05-07 04:59:49,40.00750779611649,116.31933841262136,977
0,2009-05-07 06:40:31,39.998956923076925,116.32689205769226,1147
0,2009-05-07 10:11:22,39.99291654385965,116.32697636403508,670
0,2009-05-08 10:15:16,39.99302519662922,116.32676250000007,21
0,2009-05-09 05:05:29,40.000563397849454,116.3263986451613,837
0,2009-05-09 11:05:02,40.00415358461537,116.32240500000002,524
0,2009-05-10 02:11:41,39.999662770114945,116.32699029885053,633
0,2009-05-10 05:43:56,39.996130494339624,116.32929196226416,438
0,2009-05-11 06:46:46,39.99964373770492,116.32716957377045,430
0,2009-05-11 09:39:38,39.99147464122135,116.32715271755725,907
0,2009-05-11 10:08:07,39.99139373076924,116.31827380769234,758
0,2009-05-12 01:54:44,40.00079353488372,116.32697386046512,1281
0,2009-05-12 04:45:45,40.000439973333314,116.32699901333334,39
0,2009-05-12 05:30:52,40.00921075000001,116.32338624999997,1021
0,2009-05-12 07:10:04,40.00705295,116.32041255000004,349
0,2009-05-12 08:16:31,40.000584453125,116.32704517187496,914
0,2009-05-13 05:50:51,40.001009333333336,116.32702864444447,47
0,2009-05-13 09:04:39,40.00321789473684,116.32555284210527,275
0,2009-05-13 10:32:52,40.00785471428571,116.31982484761903,710
0,2009-05-13 11:37:37,40.00022183870968,116.32694348387098,1042
0,2009-05-14 02:18:40,40.00088261764705,116.3269795735294,73
0,2009-05-14 03:59:46,40.009693930232565,116.32318213953494,1030
0,2009-05-14 04:26:41,40.0079450857143,116.31959247142858,362
0,2009-05-15 02:37:16,40.00027538888891,116.32698239999996,1059
0,2009-05-15 03:33:51,40.007501203703704,116.32005951851853,996
0,2009-05-15 07:42:54,40.00549143589744,116.32551076923079,516
0,2009-05-15 10:00:45,40.00786143750003,116.31965278365375,565
0,2009-05-16 09:20:28,39.99546845544555,116.32837718811878,1564
0,2009-05-17 06:00:32,40.00656531818182,116.32512015909089,1263
0,2009-05-17 07:24:11,39.99865302173913,116.32702476086955,893
0,2009-05-17 09:10:49,39.995170817204304,116.32665533333332,387
0,2009-05-17 09:51:29,40.00009278846154,116.32692678846152,547
0,2009-05-17 13:05:44,40.009996529411765,116.31488758823527,1505
0,2009-05-17 22:14:16,40.00439779148936,116.32230147659574,887
0,2009-05-18 06:52:03,39.99935716363635,116.32669454545454,673
0,2009-05-18 08:29:19,39.99123595,116.3330661,1053
0,2009-05-18 09:45:02,40.008467917647046,116.32078387058826,2181
0,2009-05-18 11:29:47,40.00106665079364,116.32686871428571,972
0,2009-05-18 12:48:18,40.001750774193546,116.32642748387092,84
0,2009-05-19 09:57:02,40.00857404,116.32080114000001,897
0,2009-05-19 10:30:57,39.99882472499999,116.32697164999999,1203
0,2009-05-20 01:14:56,40.00033474509804,116.32644447058823,173
0,2009-05-21 04:59:12,39.99995637777777,116.32678359999997,51
0,2009-05-21 08:08:12,40.005135249999995,116.32541,586
0,2009-05-21 10:34:46,40.001113671052636,116.32663176315789,458
0,2009-05-25 09:59:01,39.99360025925925,116.32627777777778,834
0,2009-05-25 12:03:46,40.002654782608694,116.3251955942029,1009
0,2009-05-25 12:52:09,40.01191024858754,116.32152695480215,1074
0,2009-05-25 14:23:58,40.00035269811322,116.32694973584908,1364
0,2009-05-26 04:16:51,40.0075645,116.31985200000001,1004
0,2009-05-26 05:30:50,40.008621000000005,116.3241982173913,389
0,2009-05-26 07:00:50,40.00727735897434,116.3198158974359,402
0,2009-05-26 07:36:40,40.00688835964911,116.31840981578941,127
0,2009-05-26 10:30:45,39.993611666666666,116.32654405128203,1629
0,2009-05-27 08:38:22,39.97124829166666,116.33887262499998,2697
0,2009-05-27 11:22:34,39.86456821428571,116.42842233333333,14103
0,2009-05-27 11:57:06,39.86463116822431,116.42539617757011,259
0,2009-05-28 01:23:38,39.87341379931969,116.43316365986391,1180
0,2009-05-28 01:59:03,39.87440601948053,116.43665350649354,318
0,2009-05-28 04:07:48,39.872292467213136,116.43319056557371,377
0,2009-05-28 05:24:33,39.88528597402597,116.45410888311685,2298
0,2009-05-28 06:29:16,39.972264807692305,116.32798207692306,14474
0,2009-05-28 09:22:52,39.93888402453988,116.33489507975474,3753
0,2009-05-28 10:32:39,39.93771138636364,116.3247505568182,876
0,2009-05-30 04:01:10,40.00643916249998,116.32537721250003,7631
0,2009-05-30 06:29:52,39.99119954054054,116.31754572972973,1819
0,2009-05-30 08:00:23,39.99119253333334,116.3228397166667,452
0,2009-05-30 08:43:47,40.00976267500001,116.31539297500008,2157
0,2009-05-30 10:14:45,39.93739255555555,116.35199561111111,8622
0,2009-05-30 11:04:28,39.90166609929078,116.41971589361707,7018
0,2009-05-30 11:43:23,39.90594207142857,116.41447114285712,653
0,2009-05-30 12:45:16,39.999381529411764,116.32695386274511,12789
0,2009-05-31 03:14:07,40.007109184210506,116.32058833333335,1015
0,2009-05-31 09:32:21,39.99359243157897,116.3268111894736,1592
0,2009-05-31 10:15:42,40.000030499999994,116.32735591071432,716
0,2009-06-01 08:31:37,40.007835312500006,116.31937081249998,1102
0,2009-06-02 04:04:36,40.009620013888906,116.32312244444444,376
0,2009-06-02 05:30:15,40.008221250000005,116.32341703846151,157
0,2009-06-02 07:01:19,40.00706961764707,116.3202184852941,301
0,2009-06-02 08:38:34,40.00072578571429,116.32678111904758,900
0,2009-06-02 19:02:12,39.99560648708489,116.32802590036904,578
0,2009-06-03 06:48:22,40.0011016321839,116.3264665287356,624
0,2009-06-03 09:17:51,40.01009928310502,116.32210066666666,1066
0,2009-06-03 10:00:21,40.00416181578948,116.32449814473682,690
0,2009-06-03 11:56:43,40.00696247142857,116.32039839999999,468
0,2009-06-03 13:02:10,40.00017534567901,116.32601356790121,893
0,2009-06-03 15:17:57,40.008373092105266,116.31715273684212,1183
0,2009-06-04 05:37:30,40.00082713953488,116.32672609302325,1170
0,2009-06-04 09:55:31,40.00985965624999,116.32275531250001,1058
0,2009-06-04 10:27:29,40.000446969696974,116.3271249242424,1109
0,2009-06-05 02:13:52,40.00122203846153,116.32670888461537,93
0,2009-06-05 04:00:51,40.00919389523809,116.32251346666668,954
0,2009-06-05 04:36:51,40.009498382022464,116.31567468539325,584
0,2009-06-05 06:11:56,40.00062209090911,116.32707106060602,1385
0,2009-06-05 09:23:49,40.009462339622644,116.32050658490566,1130
0,2009-06-05 10:10:13,40.00312855555554,116.32483951851856,794
0,2009-06-05 13:19:06,40.00018072881357,116.32716189830506,382
0,2009-06-06 06:11:07,40.00277645555555,116.32428356666668,378
0,2009-06-06 11:14:23,39.9948487254902,116.32783958823529,931
0,2009-06-06 12:30:28,39.99487388947366,116.32827396842103,37
0,2009-06-06 13:11:33,39.99881431111111,116.3268539111111,454
0,2009-06-07 08:01:55,40.00006798,116.32705607999998,140
0,2009-06-07 09:02:25,39.993165709219824,116.32677136879428,766
0,2009-06-08 06:12:19,40.000018595744685,116.32698206382982,761
0,2009-06-08 10:17:57,39.9942854920635,116.32684175396828,636
0,2009-06-08 11:10:47,39.99996106593408,116.32713132967031,630
0,2009-06-09 01:03:05,39.97418570491804,116.38158788524585,5461
0,2009-06-09 03:19:16,39.99966073134327,116.32683302985073,5465
0,2009-06-09 04:08:17,40.003584020000005,116.32183154000002,610
0,2009-06-09 04:46:17,39.997087408602184,116.3180843799283,789
0,2009-06-09 05:34:46,40.00850277586208,116.32368124137929,1354
0,2009-06-09 08:00:10,40.00105285416667,116.32682416666667,869
0,2009-06-09 09:31:49,40.01037376041668,116.32221769444453,1107
0,2009-06-09 10:03:15,40.00255931569504,116.32632967174891,936
0,2009-06-09 13:44:47,40.00266168181819,116.32580730303029,46
0,2009-06-09 14:21:03,40.00622461643835,116.32295360273972,464
0,2009-06-09 14:57:48,39.99996652083334,116.32680847916664,768
0,2009-06-10 06:30:48,40.00066531914894,116.32716925531915,83
0,2009-06-10 09:24:39,40.00943566666665,116.32043504444444,1130
0,2009-06-10 10:50:40,39.99977265306122,116.32662844897956,1196
0,2009-06-10 22:42:51,40.00687901923077,116.32022394230772,960
0,2009-06-11 01:30:05,39.99985227272728,116.32716890909091,980
0,2009-06-11 03:15:35,39.974201703703706,116.33823222222219,3000
0,2009-06-11 03:55:50,39.95364300000001,116.46132255555557,10761
0,2009-06-11 06:38:33,39.94746885185186,116.4567494074074,789
0,2009-06-11 07:33:03,39.915741499999996,116.4099045,5333
0,2009-06-11 08:38:23,39.99923197938143,116.32706889690724,11663
0,2009-06-12 07:28:07,39.99837914851484,116.3269167821782,95
0,2009-06-12 11:33:50,39.993093018404906,116.32723882208592,587
0,2009-06-12 22:13:21,40.00762515384615,116.31989923076922,1731
0,2009-06-14 08:39:53,39.998523140625,116.32685406250005,1172
0,2009-06-14 09:22:00,39.995144422222225,116.3277968888889,383
0,2009-06-14 11:33:10,39.99945158333333,116.32737569444446,479
0,2009-06-15 06:05:19,40.00072023076924,116.32707661538461,143
0,2009-06-15 07:16:52,40.00093174242425,116.32662022727276,45
0,2009-06-15 11:04:44,40.008350058823524,116.32056925882348,972
0,2009-06-16 06:01:28,39.98267351515151,116.31019022222225,2985
0,2009-06-16 06:42:22,39.99997442342342,116.32696023423426,2396
0,2009-06-16 10:21:51,40.009476413043465,116.32319869565218,1102
0,2009-06-16 10:51:56,40.00135539,116.32672251000004,950
0,2009-06-16 14:05:55,40.00752785714284,116.31982209523812,903
0,2009-06-16 15:00:35,40.000148113924055,116.32614598734177,981
0,2009-06-16 16:26:06,40.00741144999999,116.31947872500002,987
0,2009-06-16 23:37:42,39.96998814999999,116.31894866666666,4155
0,2009-06-17 01:14:57,40.007353166666675,116.31981505555554,4149
0,2009-06-17 06:20:41,40.00050732727272,116.32694378181819,973
0,2009-06-17 09:44:13,40.0089069787234,116.3208516382979,1067
0,2009-06-17 10:28:35,39.9934547731959,116.32699629896905,1794
0,2009-06-18 01:05:28,40.00691068965518,116.32064906896555,1589
0,2009-06-18 02:36:04,40.00032357142857,116.3263295,877
0,2009-06-18 03:31:47,40.001875000000005,116.32603061038964,174
0,2009-06-19 00:48:01,40.003047073170734,116.317870097561,708
0,2009-06-19 01:39:11,40.00124270833333,116.32642166666666,757
0,2009-06-19 04:15:38,40.007220225,116.32035309999999,842
0,2009-06-19 06:04:59,39.99875471794871,116.32697866666662,1097
0,2009-06-19 06:31:01,39.99536047309839,116.3278880371057,384
0,2009-06-19 07:55:49,40.00069826315789,116.32711617543858,596
0,2009-06-19 10:45:36,40.008765000000004,116.32053133333334,1057
0,2009-06-19 11:25:11,40.000619068181805,116.3268584090909,1053
0,2009-06-20 03:18:52,40.006485,116.320009,875
0,2009-06-20 04:53:23,40.00820816666667,116.32079416666666,202
0,2009-06-20 06:49:14,40.001350675675674,116.32143613513513,763
0,2009-06-20 09:23:52,40.000951833333346,116.32674927777776,455
0,2009-06-21 10:39:17,40.00915903125,116.31972768749999,1090
0,2009-06-21 11:29:32,40.000794351351345,116.32764511018712,1148
0,2009-06-21 12:30:12,40.00064992137593,116.32788293366099,25
0,2009-06-21 13:06:32,40.00083936986299,116.32756652226013,34
0,2009-06-22 09:58:12,39.9978241862069,116.31887903448273,813
0,2009-06-22 10:25:32,40.00011122222222,116.3269198888889,732
0,2009-06-22 13:18:50,40.00761425769234,116.31991053461536,1025
0,2009-06-23 04:50:55,39.982980612903226,116.31005825806453,2861
0,2009-06-23 05:49:02,39.997697428571406,116.32675449999998,2168
0,2009-06-23 09:48:34,40.00006782222221,116.32710368888893,264
0,2009-06-23 10:41:54,40.003243001988146,116.3276233916505,355
0,2009-06-24 07:09:55,40.00082850833333,116.3266040833333,281
0,2009-06-24 09:52:58,40.00544484210526,116.31726482894742,947
0,2009-06-24 10:25:06,40.000408637254914,116.32727375490195,1021
0,2009-06-25 04:25:21,40.001514714285705,116.32696557142856,125
0,2009-06-29 08:18:50,40.007417475000004,116.32015592500002,876
0,2009-06-29 17:42:05,40.00810640163932,116.3195781967213,91
0,2009-06-29 18:20:35,40.007706414392054,116.31933974937958,48
0,2009-06-30 05:10:41,40.00077187179487,116.32699030769231,1009
0,2009-06-30 09:42:38,40.00930747252746,116.32258669230768,1019
0,2009-06-30 10:19:18,39.99349663157894,116.32673701754383,1790
0,2009-06-30 12:01:37,40.00153510526316,116.32670542105264,892
0,2009-06-30 13:35:25,40.006792613636364,116.32049415909093,788
0,2009-07-02 03:27:18,39.9579207732342,116.35603454275089,6217
0,2009-07-02 04:34:08,39.960399958762885,116.36326389690727,676
0,2009-07-02 06:43:48,39.99571920530974,116.30990955575227,6012
0,2009-07-02 07:40:02,39.995631736654815,116.31011084341642,19
0,2009-07-02 08:29:22,39.99530575980392,116.3099892500001,37
0,2009-07-02 09:33:12,39.996394688473515,116.30996688785054,120
0,2009-07-02 10:24:17,40.005912673611135,116.31618571064817,1182
0,2009-07-02 11:48:46,39.99164106472493,116.32925070873799,1938
0,2009-07-03 00:41:10,40.00053945081969,116.3277519221311,996
0,2009-07-03 01:04:05,40.00092433333334,116.32798266666663,47
0,2009-07-03 02:56:55,40.00082825,116.33314275,440
0,2009-07-03 03:56:10,40.009023273684214,116.32287814736844,1263
0,2009-07-03 04:39:20,39.999906842105254,116.32680018421058,1066
0,2009-07-03 07:49:21,40.00776309420293,116.3194750072464,1073
0,2009-07-04 04:47:35,39.99968470370371,116.32704422222223,1105
0,2009-07-04 09:12:08,39.99330179545453,116.32674427272728,709
0,2009-07-05 03:49:02,39.951135781249995,116.32833846875,4683
1,2008-10-23 06:01:52,39.975543333333334,116.33218233333334,0
1,2008-10-24 00:21:45,39.97885857142857,116.32660185714283,602
1,2008-10-24 02:01:21,39.98139361940299,116.30938974626866,1496
1,2008-10-24 03:26:15,39.97958616477273,116.31353667613644,407
1,2008-10-24 03:54:52,39.97865367699117,116.32624066814157,1090
1,2008-10-24 05:37:51,39.981413215946866,116.31067832890365,1364
1,2008-10-25 03:39:21,40.00191815447156,116.17106750406505,12138
1,2008-10-25 04:17:39,40.00202701290323,116.16729078709689,322
1,2008-10-25 08:48:04,39.988622070038936,116.18843935019468,2340
1,2008-10-25 09:36:22,39.991153945454535,116.19457486363636,594
1,2008-10-25 23:14:28,40.014019499999996,116.30734849999999,9958
1,2008-10-26 03:24:17,39.97558533333333,116.33448871666664,4856
1,2008-10-26 03:49:36,39.97753453047767,116.38414332454705,4247
1,2008-10-26 08:54:54,40.013952876308,116.30648614747845,7767
1,2008-10-27 00:31:37,39.978771866666655,116.3273271,4292
1,2008-10-27 04:11:19,39.9834398944954,116.32830048165137,524
1,2008-10-28 10:30:34,39.98042780459771,116.3273484137931,344
1,2008-10-28 11:03:22,39.98107442424242,116.30776566666667,1674
1,2008-10-30 00:14:48,39.978700807407414,116.32602620000004,1581
1,2008-10-30 05:25:42,39.98142865437788,116.31115895391699,1305
1,2008-10-30 06:36:25,39.97529662626265,116.31329809090902,704
1,2008-10-30 08:13:14,39.977500500000005,116.32715954166669,1209
1,2008-10-31 00:12:26,39.97844058904111,116.32577331506849,157
1,2008-10-31 06:39:31,39.96899338056681,116.32847863157895,1074
1,2008-10-31 07:03:09,39.97649316666665,116.32722625925926,839
1,2008-11-01 04:35:51,40.013885889854876,116.30643368550716,4515
1,2008-11-01 06:11:41,39.93955866666667,116.34917905128205,9024
1,2008-11-01 06:42:30,39.90301712068966,116.41989122413791,7280
1,2008-11-02 03:08:34,40.01444589999999,116.30610706521739,15735
1,2008-11-02 10:16:45,40.00348451204816,116.31314210542173,1357
1,2008-11-02 11:27:22,40.00106788976377,116.31837076377957,520
1,2008-11-02 12:21:08,40.00582723823534,116.31629152647061,557
1,2008-11-02 23:34:52,40.01372731250001,116.30628793750002,1224
1,2008-11-04 06:04:02,39.97539927184465,116.31308494174759,4295
1,2008-11-04 06:53:56,39.978323200000005,116.32706162857143,1237
1,2008-11-04 12:41:32,39.98048777448072,116.326842332344,241
1,2008-11-05 11:10:51,39.97434628735633,116.33239599233697,830
1,2008-11-05 12:37:17,40.01377893919585,116.30653580741296,4903
1,2008-11-07 00:07:23,39.97872768253964,116.32586404761906,4227
1,2008-11-07 04:30:21,39.978534546218505,116.32721188235297,117
1,2008-11-07 10:55:12,39.950910301435364,116.33172855980878,3091
1,2008-11-07 14:05:03,39.97761194117648,116.32742935294114,2987
1,2008-11-07 16:31:31,40.00911664220181,116.3165478165136,3619
1,2008-11-08 04:45:19,39.983736225,116.31031979999997,2867
1,2008-11-08 07:39:03,39.95900832291665,116.35820440625001,4926
1,2008-11-08 09:44:31,39.960973569288406,116.36436357677907,569
1,2008-11-08 10:14:43,39.966557118644054,116.35916581638422,762
1,2008-11-09 03:33:35,40.01359825925925,116.30670199999997,6881
1,2008-11-09 05:05:24,39.936586136363644,116.33297266666662,8840
1,2008-11-12 00:30:49,39.978587959183685,116.32605875510211,4700
